codigo,nome,tipo,descricao,exercicio
12150110000000,"Contribuicoes do Servidor Civil Ativo",A,"Registra as receitas provenientes da Contribuicoes para o Plano de Seguridade Social do Servidor Publico, recolhidas dos servidores civis ativos.",2025
12150120000000,"Contribuicoes do Servidor Civil Inativo",A,"Registra as receitas provenientes da Contribuicoes para o Plano de Seguridade Social do Servidor Publico, recolhidas dos servidores civis inativos.",2025
12150130000000,"Contribuicoes do Servidor Civil - Pensionistas",A,"Registra as receitas provenientes da Contribuicoes para o Plano de Seguridade Social do Servidor Publico, recolhidas dos pensionistas no ambito do regime pr¢prio.",2025
12150140000000,"Contribuicoes Oriunda de Sentencas Judiciais - Servidor Civil Ativo",A,"Registra as receitas provenientes da Contribuicoes para o Plano de Seguridade Social do Servidor Publico, recolhidas dos servidores civis ativos, calculadas sobre valores pagos em cumprimento de decisäes judiciais.",2025
12150150000000,"Contribuicoes Oriunda de Sentencas Judiciais - Servidor Civil Inativo",A,"Registra as receitas provenientes da Contribuicoes para o Plano de Seguridade Social do Servidor Publico, recolhidas dos servidores civis inativos, calculadas sobre valores pagos em cumprimento de decisäes judiciais.",2025
12150160000000,"Contribuicoes Oriunda de Sentencas Judiciais - Servidor Civil - Pensionistas",A,"Registra as receitas provenientes da Contribuicoes para o Plano de Seguridade Social do Servidor Publico, recolhidas os pensionistas, calculadas sobre valores pagos em cumprimento de decisäes judiciais.",2025
12150200000000,"Contribuicoes Patronal - Servidor Civil",S,"Agrega as receitas provenientes da Contribuicoes para o Plano de Seguridade Social do Servidor Publico, recolhidas pela Uniao, Autarquias e Fundacoes.",2025
12150210000000,"Contribuicoes Patronal - Servidor Civil Ativo",A,"Registra as receitas provenientes da Contribuicoes para o Plano de Seguridade Social do Servidor Publico, recolhidas, respectivamente, das entidades patronais (Uniao, Autarquias e Fundacoes).",2025
12150220000000,"Contribuicoes Patronal Oriunda de Sentencas Judiciais - Servidor Civil Ativo",A,"Registra as receitas provenientes da Contribuicoes para o Plano de Seguridade Social do Servidor Publico, recolhidas, respectivamente, das entidades patronais (Uniao, Autarquias e Fundacoes), calculadas sobre os valores pagos em cumprimento de decisäes judiciais.",2025
12150300000000,"Contribuicoes do Servidor Civil - Parcelamentos",S,"Registra as receitas provenientes dos parcelamentos de debitos da Contribuicoes para o Plano de Seguridade Social do Servidor Publico Civil.",2025
12150400000000," Contribuicoes para o Custeio das Pensäes e/ou da Inatividade dos Militares ",S,"Agrega a receita de Contribuicoes dos militares e pensionistas militares  para o custeio do Sistema de Protecao Social dos Militares.",2025
12150410000000,"Contribuicoes para o Custeio das Pensäes Militares das Forcas Armadas",A,"Registra o valor da arrecadacao da receita de contribuicoes dos militares para custeio das Pensäes Militares do Sistema de Protecao Social dos Militares.",2025
12150420000000,"Contribuicoes para o Custeio das Pensäes Militares e da Inatividade da policia Militar do Distrito Federal",A,"Registra o valor da arrecadacao da receita de contribuicoes dos militares inativos para o custeio do Sistema de Protecao Social dos Militares.",2025
12150430000000,"Contribuicoes para o Custeio das Pensäes Militares e da Inatividade do Corpo de Bombeiros Militar do Distrito Federal",A,"Registra o valor da arrecadacao da receita de contribuicoes dos pensionistas militares para o custeio de pensäes e a inatividade do Sistema de Protecao Social dos Militares.",2025
12155000000000,"Contribuicoes Patronal - Servidor Civil Inativo e Pensionistas",S,"Agrega o valor da arrecadacao da receita de contribuicoes patronais relativas aos servidores civis inativos e pensionistas para institutos de Previdencia social.",2025
12155010000000,"Contribuicoes Patronal - Servidor Civil - Inativo",A,"Registra o valor da arrecadacao da receita de contribuicoes patronais relativas aos servidores civis inativos para institutos de Previdencia social.",2025
12155020000000,"Contribuicoes Patronal - Servidor Civil - Pensionistas",A,"Registra o valor da arrecadacao da receita de contribuicoes patronais relativas aos pensionistas civis Publicos para institutos de Previdencia social.",2025
12155030000000,"Contribuicoes Patronal Oriunda de Sentencas Judiciais - Servidor Civil Inativo",A,"Registra o valor da arrecadacao da receita de contribuicoes patronais oriunda de Sentencas judiciais relativas a servidores civis inativos para institutos de Previdencia social.",2025
12155040000000,"Contribuicoes Patronal  Oriunda de Sentencas Judiciais - Servidor Civil - Pensionistas",A,"Registra o valor da arrecadacao da receita de contribuicoes patronais oriunda de Sentencas judiciais relativas a pensionistas civis Publicos para institutos de Previdencia social.",2025
12155100000000,"Contribuicoes Patronal - Parcelamentos",S,"Agrega a receita de parcelamentos de Contribuicoes dos entes, especifica para Estados, DF e Municipios, bem como seus orgaos e entidades obrigadas, para o custeio do Plano de Seguridade Social do servico Publico.",2025
12155110000000,"Contribuicoes Patronal - Servidor Civil Ativo - Parcelamentos",A,"Registra o valor da arrecadacao por meio de parcelamento da receita de contribuicoes patronais relativas aos servidores civis ativos para institutos de Previdencia social.",2025
12155120000000,"Contribuicoes Patronal - Servidor Civil Inativo - Parcelamentos",A,"Registra o valor da arrecadacao por meio de parcelamento da receita de contribuicoes patronais relativas aos servidores civis inativos para institutos de Previdencia social.",2025
12155130000000,"Contribuicoes Patronal - Servidor Civil - Pensionistas - Parcelamentos",A,"Registra o valor da arrecadacao por meio de parcelamento da receita de contribuicoes patronais relativas aos pensionistas civis Publicos para institutos de Previdencia social.",2025
12155200000000,"Contribuicoes do Militar para o Sistema de Protecao Social dos Militares",S,"Agrega o valor total da arrecadacao das contribuicoes dos militares para o Sistema de Protecao Social dos Militares previsto no Decreto-Lei n§ 667, de 2 de julho de 1969.",2025
12155210000000,"Contribuicoes do Militar Ativo",A,"Registra o valor da arrecadacao da receita de contribuicoes dos militares ativos para o custeio do Sistema de Protecao Social dos Militares",2025
12155220000000,"Contribuicoes do Militar Inativo",A,"Registra o valor da arrecadacao da receita de contribuicoes dos militares inativos para o custeio do Sistema de Protecao Social dos Militares",2025
12155230000000,"Contribuicoes dos Pensionistas Militares",A,"Registra o valor da arrecadacao da receita de contribuicoes dos pensionistas militares para o custeio do Sistema de Protecao Social dos Militares",2025
12155300000000,"Contribuicoes Patronal para o Sistema de Protecao Social dos Militares",S,"Agrega o valor total da arrecadacao das receitas de contribuicoes patronais para o Sistema de Protecao Social dos Militares previsto no Decreto-Lei n§ 667, de 2 de julho de 1969.",2025
12155310000000,"Contribuicoes Patronal - Militar Ativo",A,"Registra o valor da arrecadacao da receita de contribuicoes patronais relativas aos militares ativos para o custeio do Sistema de Protecao Social dos Militares.",2025
12155320000000,"Contribuicoes Patronal - Militar Inativo",A,"Registra o valor da arrecadacao da receita de contribuicoes patronais relativas aos militares inativos para o custeio do Sistema de Protecao Social dos Militares.",2025
12155330000000,"Contribuicoes Patronal - Pensionistas Militares",A,"Registra o valor da arrecadacao da receita de contribuicoes patronais relativas aos pensionistas militares para o custeio do Sistema de Protecao Social dos Militares.",2025
12155340000000,"Contribuicoes Patronal Oriunda de Sentencas Judiciais - Militar Ativo",A,"Registra o valor da arrecadacao da receita de contribuicoes patronais, oriunda de Sentencas judiciais, relativas aos militares ativos, para o custeio do Sistema de Protecao Social dos Militares.",2025
12155350000000,"Contribuicoes Patronal Oriunda de Sentencas Judiciais - Militar Inativo",A,"Registra o valor da arrecadacao da receita de contribuicoes patronais, oriunda de Sentencas judiciais, relativas aos militares inativos para o custeio do Sistema de Protecao Social dos Militares.",2025
12155360000000,"Contribuicoes Patronal Oriunda de Sentencas Judiciais - Pensionistas Militares",A,"Registra o valor da arrecadacao da receita de contribuicoes patronais, oriunda de Sentencas judiciais, relativas aos pensionistas militares para o custeio do Sistema de Protecao Social dos Militares.",2025
12155400000000,"Contribuicoes Patronal para o Sistema de Protecao Social dos Militares - Parcelamentos",S,"Agrega o valor total da arrecadacao das receitas de parcelamentos das contribuicoes patronais para o Sistema de Protecao Social dos Militares previsto no Decreto-Lei n§ 667, de 2 de julho de 1969.",2025
12155410000000,"Contribuicoes Patronal - Militar Ativo - Parcelamentos ",A,"Registra o valor da arrecadacao por meio de parcelamento da receita de contribuicoes patronais relativas aos militares ativos para o custeio do Sistema de Protecao Social dos Militares.",2025
12155420000000,"Contribuicoes Patronal - Militar Inativo - Parcelamentos",A,"Registra o valor da arrecadacao por meio de parcelamento da receita de contribuicoes patronais relativas aos militares inativos para o custeio do Sistema de Protecao Social dos Militares.",2025
12155430000000,"Contribuicoes Patronal - Pensionistas Militares - Parcelamentos",A,"Registra o valor da arrecadacao por meio de parcelamento da receita de contribuicoes patronais relativas aos pensionistas militares para o custeio do Sistema de Protecao Social dos Militares.",2025
12155500000000,"Contribuicoes do Militar para o Sistema de Protecao Social dos Militares - Parcelamentos",S,"Agrega o valor total da arrecadacao das receitas de parcelamentos das contribuicoes dos militares para o Sistema de Protecao Social dos Militares previsto no Decreto-Lei n§ 667, de 2 de julho de 1969.",2025
12155510000000,"Contribuicoes do Militar Ativo - Parcelamentos",A,"Registra  o valor da arrecadacao por meio de parcelamento da receita de contribuicoes dos militares ativos para o custeio do Sistema de Protecao Social dos Militares.",2025
12155520000000,"Contribuicoes do Militar Inativo - Parcelamentos",A,"Registra o valor da arrecadacao por meio de parcelamento da receita de contribuicoes dos militares inativos para o custeio do Sistema de Protecao Social dos Militares.",2025
12155530000000,"Contribuicoes dos Pensionistas Militares - Parcelamentos",A,"Registra o valor da arrecadacao por meio de parcelamento da receita de contribuicoes dos pensionistas militares para o custeio do Sistema de Protecao Social dos Militares.",2025
12155600000000,"Contribuicoes do Militar para o Sistema de Protecao Social dos Militares, Oriunda de Sentencas Judiciais ",S,"Agrega o valor total da arrecadacao das receitas das contribuicoes dos militares, oriundas de Sentencas judiciais para o Sistema de Protecao Social dos Militares previsto no Decreto-Lei n§ 667, de 2 de julho de 1969.",2025
12155610000000,"Contribuicoes do Militar Oriunda de Sentencas Judiciais - Militar Ativo",A,"Registra o valor da arrecadacao da receita de contribuicoes dos militares ativos, oriunda de Sentencas judiciais, para o custeio do Sistema de Protecao Social dos Militares.",2025
12155620000000,"Contribuicoes do Militar Oriunda de Sentencas Judiciais - Militar Inativo",A,"Registra o valor da arrecadacao da receita de contribuicoes dos militares inativos, oriunda de Sentencas judiciais, para o custeio do Sistema de Protecao Social dos Militares.",2025
12155630000000,"Contribuicoes do Militar Oriunda de Sentencas Judiciais - Pensionistas Militares",A,"Registra o valor da arrecadacao da receita de contribuicoes dos pensionistas militares, oriunda de Sentencas judiciais, para o custeio do Sistema de Protecao Social dos Militares.",2025
12160000000000,"Contribuicoes para Fundos de Assistencia Medico-Hospitalar e Social",S,"Agrega as receitas originadas da Contribuicoes para Assistencia Medico-hospitalar dos Policiais Militares e do Corpo de Bombeiros Militar do Distrito Federal e dos estados.",2025
12160100000000,"Contribuicoes para Fundos de Assistencia Medica - Policiais Militares",S,"Agrega as receitas originadas de recursos que integram o Fundo de Saude da policia Militar do Distrito Federal e dos estados, destinado ao atendimento Medico-hospitalar, Medico-domiciliar, odontol¢gico, psicol¢gico e social do militar, seus dependentes e pensionistas.",2025
