"Classe";"Grupo";"Sub_grupo";"Titulo";"Sub Título";"Ítem";"Sub Ítem";"Conta";"Título";"Função";"Natureza de Saldo";"PCASP Federação";"Status";"Nível de detalhamento";"Indicador de Superavit Financeiro";"PCASP RPPS";"Utilizada pela União";"Utilizada por Estados e DF";"Utilizada por Municípios";"Operação";"Campos alterados"
"1";"1";"2";"1";"2";"03";"01";"1.1.2.1.2.03.01";"CONTRIBUIÇÕES DE MELHORIA";"Registra os valores relativos aos créditos aos créditos a receber, decorrentes da cobrança das contribuições de melhoria.";"Devedora";"Não";"Ativa";"Último";"Permanente";"Não";"Sim";"Sim";"Sim";"Original";
"1";"1";"2";"1";"2";"04";"00";"1.1.2.1.2.04.00";"DEMAIS CONTRIBUIÇÕES";"Compreende os valores relativos aos créditos aos créditos a receber, decorrentes da cobrança das demais contribuições.";"Devedora";"Não";"Ativa";"Superior";;"Não";;;;"Original";
"1";"1";"2";"1";"2";"04";"01";"1.1.2.1.2.04.01";"CONTRIBUIÇÃO PARA O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA";"Registra os valores relativos aos créditos a receber dos Municípios e o Distrito Federal que instituírem contribuição, na forma das respectivas leis, para o custeio do serviço de iluminação pública, conforme artigo 149-A da Constituição Federal de 1988

";"Devedora";"Não";"Ativa";"Último";"Permanente";"Não";;;"Sim";"Original";
"1";"1";"2";"1";"2";"05";"00";"1.1.2.1.2.05.00";"CONTRIBUIÇÕES PREVIDENCIÁRIAS A RECEBER";"Compreende os valores relativos aos créditos a receber, decorrentes das contribuições para o financiamento do regime geral de previdência social.";"Devedora";"Não";"Ativa";"Superior";;"Sim";;;;"Original";
"1";"1";"2";"1";"2";"05";"02";"1.1.2.1.2.05.02";"CONTRIBUIÇÕES DO RGPS A RECEBER";"Registra os valores relativos aos créditos a receber, decorrentes das contribuições previdenciárias do RPGS.";"Devedora";"Não";"Ativa";"Último";"Permanente";"Não";"Sim";"Sim";"Sim";"Original";
"1";"1";"2";"1";"2";"05";"99";"1.1.2.1.2.05.99";"OUTRAS CONTRIBUIÇÕES PREVIDENCIÁRIAS A RECEBER";"Registra os valores relativos aos créditos a receber, decorrentes das demais contribuições à previdência social.";"Devedora";"Não";"Ativa";"Último";"Permanente";"Não";"Sim";"Sim";"Sim";"Original";
"1";"1";"2";"1";"2";"70";"00";"1.1.2.1.2.70.00";"CRÉDITOS TRIBUTARIOS PARCELADOS";"Compreende/Registra os valores relativos aos créditos a receber, decorrentes de créditos tributários parcelados, exceto créditos previdenciários.";"Devedora";"Não";"Ativa";"Último";"Permanente";"Não";"Sim";"Sim";"Sim";"Original";
"1";"1";"2";"1";"2";"71";"00";"1.1.2.1.2.71.00";"CRÉDITOS PREVIDENCIÁRIOS PARCELADOS";"Compreende/Registra os valores relativos aos  créditos a receber, decorrentes de parcelamentos de créditos de natureza previdenciária.";"Devedora";"Não";"Ativa";"Último";"Permanente";"Sim";"Sim";"Sim";"Sim";"Original";
"1";"1";"2";"1";"2";"99";"00";"1.1.2.1.2.99.00";"OUTROS CRÉDITOS TRIBUTÁRIOS A RECEBER";"Compreende/Registra os valores relativos aos créditos a receber não classificadas em itens anteriores.";"Devedora";"Não";"Ativa";"Último";"Permanente";"Não";"Sim";"Sim";"Sim";"Original";
"1";"1";"2";"1";"3";"00";"00";"1.1.2.1.3.00.00";"CRÉDITOS TRIBUTÁRIOS A RECEBER - INTER OFSS - UNIÃO";"Compreende os valores relativos a créditos a receber oriundos das variações patrimoniais aumentativas tributárias realizáveis em até 12 meses da data das demonstrações. Os tributos são: impostos, taxas, contribuições de melhoria, contribuições e empréstimos compulsórios. Compreende os saldos que serão excluídos nos demonstrativos consolidados do Orçamento Fiscal e da Seguridade Social (OFSS) de entes públicos distintos, resultantes das transações entre o ente e a União. .";"Devedora";"Sim";"Ativa";"Superior";;"Sim";;;;"Original";
"1";"1";"2";"1";"3";"01";"00";"1.1.2.1.3.01.00";"IMPOSTOS";"Compreende os valores relativos aos créditos a receber, decorrentes da cobrança da modalidade de tributo cuja obrigação tem por fato gerador uma situação independente de qualquer atividade estatal específica relativa ao contribuinte.";"Devedora";"Não";"Ativa";"Superior";;"Não";;;;"Original";
"1";"1";"2";"1";"3";"01";"01";"1.1.2.1.3.01.01";"IMPOSTO SOBRE A RENDA E PROVENTOS DE QUALQUER NATUREZA";"Registra os valores relativos a créditos a receber, decorrentes da cobrança do Imposto sobre a Renda e Proventos de Qualquer Natureza retidos na fonte.";"Devedora";"Não";"Ativa";"Último";"Permanente";"Não";"Sim";"Sim";"Sim";"Original";
"1";"1";"2";"1";"3";"01";"02";"1.1.2.1.3.01.02";"IPVA";"Registra os valores relativos a créditos a receber, decorrentes da cobrança do Imposto sobre a Propriedade de Veículos Automotores.";"Devedora";"Não";"Ativa";"Último";"Permanente";"Não";;"Sim";;"Original";
"1";"1";"2";"1";"3";"01";"03";"1.1.2.1.3.01.03";"ITCMD";"Registra os valores relativos a créditos a receber, decorrentes da cobrança do Imposto sobre Transmissão ""Causa Mortis"" e Doação de Bens e Direitos.";"Devedora";"Não";"Ativa";"Último";"Permanente";"Não";;"Sim";;"Original";
"1";"1";"2";"1";"3";"01";"04";"1.1.2.1.3.01.04";"ICMS";"Registra os valores relativos a créditos a receber, decorrentes da cobrança do Imposto sobre Operações Relativas a circulação de Mercadorias e sobre Prestação de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação.";"Devedora";"Não";"Ativa";"Último";"Permanente";"Não";;"Sim";;"Original";
"1";"1";"2";"1";"3";"01";"05";"1.1.2.1.3.01.05";"IPTU";"Registra os valores relativos a créditos a receber, decorrentes da cobrança do Imposto sobre a Propriedade Predial e Territorial Urbana.";"Devedora";"Não";"Ativa";"Último";"Permanente";"Não";;;"Sim";"Original";
"1";"1";"2";"1";"3";"01";"06";"1.1.2.1.3.01.06";"ITBI";"Registra os valores relativos a créditos a receber, decorrentes da cobrança do Imposto sobre Transmissão ""Inter Vivos"" de Bens Imóveis e de Direitos Reais sobre Imóveis";"Devedora";"Não";"Ativa";"Último";"Permanente";"Não";;;"Sim";"Original";
"1";"1";"2";"1";"3";"01";"07";"1.1.2.1.3.01.07";"ISS";"Registra os valores relativos aos créditos a receber, decorrentes do Imposto Sobre Serviços de Qualquer Natureza.";"Devedora";"Não";"Ativa";"Último";"Permanente";"Não";;;"Sim";"Original";
"1";"1";"2";"1";"3";"01";"08";"1.1.2.1.3.01.08";"ITR";"Registra os valores relativos aos créditos a receber, decorrentes do Imposto Sobre a Propriedade Territorial Rural, devidos aos municípios ou ao Distrito Federal devido a convênios firmados com a União, conforme inciso III, parágrafo 4º do artigo 153 da Constituição Federal.";"Devedora";"Não";"Ativa";"Último";"Permanente";"Não";;;"Sim";"Original";
"1";"1";"2";"1";"3";"01";"99";"1.1.2.1.3.01.99";"OUTROS IMPOSTOS A RECEBER";"Registra os valores relativos aos impostos a receber não classificadas em itens anteriores.";"Devedora";"Não";"Ativa";"Último";"Permanente";"Não";"Sim";"Sim";"Sim";"Original";
"1";"1";"2";"1";"3";"02";"00";"1.1.2.1.3.02.00";"TAXAS";"Compreende os valores relativos aos créditos a receber, decorrentes da cobrança da modalidade de tributo que tem como fato gerador o exercício regular do poder de polícia ou a utilização efetiva ou potencial de serviço público específico e divisível, prestado ao contribuinte ou posto à sua disposição.";"Devedora";"Não";"Ativa";"Superior";;"Não";;;;"Original";
"1";"1";"2";"1";"3";"02";"01";"1.1.2.1.3.02.01";"TAXAS PELO EXERCÍCIO DO PODER DE POLÍCIA";"Registra os valores relativos aos créditos a receber, decorrentes da cobrança das taxas pelo exercício do poder de polícia.";"Devedora";"Não";"Ativa";"Último";"Permanente";"Não";"Sim";"Sim";"Sim";"Original";
"1";"1";"2";"1";"3";"02";"02";"1.1.2.1.3.02.02";"TAXAS PELA PRESTAÇÃO DE SERVIÇOS";"Registra os valores relativos aos créditos a receber, decorrentes da cobrança das taxas pela prestação de serviços.";"Devedora";"Não";"Ativa";"Último";"Permanente";"Não";"Sim";"Sim";"Sim";"Original";
"1";"1";"2";"1";"3";"03";"00";"1.1.2.1.3.03.00";"CONTRIBUIÇÕES DE MELHORIA";"Compreende os valores relativos aos créditos a receber, decorrentes da cobrança dos valores decorrentes da contribuição instituída para fazer face ao custo de obras públicas de que decorra valorização imobiliária.";"Devedora";"Não";"Ativa";"Superior";;"Não";;;;"Original";
"1";"1";"2";"1";"3";"03";"01";"1.1.2.1.3.03.01";"CONTRIBUIÇÕES DE MELHORIA";"Registra os valores relativos aos créditos aos créditos a receber, decorrentes da cobrança das contribuições de melhoria.";"Devedora";"Não";"Ativa";"Último";"Permanente";"Não";"Sim";"Sim";"Sim";"Original";
"1";"1";"2";"1";"3";"04";"00";"1.1.2.1.3.04.00";"DEMAIS CONTRIBUIÇÕES";"Compreende os valores relativos aos créditos aos créditos a receber, decorrentes da cobrança das demais contribuições.";"Devedora";"Não";"Ativa";"Superior";;"Não";;;;"Original";
"1";"1";"2";"1";"3";"04";"01";"1.1.2.1.3.04.01";"CONTRIBUIÇÃO PARA O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA";"Registra os valores relativos aos créditos a receber dos Municípios e o Distrito Federal que instituírem contribuição, na forma das respectivas leis, para o custeio do serviço de iluminação pública, conforme artigo 149-A da Constituição Federal de 1988

";"Devedora";"Não";"Ativa";"Último";"Permanente";"Não";;;"Sim";"Original";
"1";"1";"2";"1";"3";"05";"00";"1.1.2.1.3.05.00";"CONTRIBUIÇÕES PREVIDENCIÁRIAS A RECEBER";"Compreende os valores relativos aos créditos a receber, decorrentes das contribuições para o financiamento do regime geral de previdência social.";"Devedora";"Não";"Ativa";"Superior";;"Sim";;;;"Original";
"1";"1";"2";"1";"3";"05";"99";"1.1.2.1.3.05.99";"OUTRAS CONTRIBUIÇÕES PREVIDENCIÁRIAS A RECEBER";"Registra os valores relativos aos créditos a receber, decorrentes das demais contribuições à previdência social.";"Devedora";"Não";"Ativa";"Último";"Permanente";"Não";"Sim";"Sim";"Sim";"Original";
"1";"1";"2";"1";"3";"70";"00";"1.1.2.1.3.70.00";"CRÉDITOS TRIBUTARIOS PARCELADOS";"Compreende/Registra os valores relativos aos créditos aos créditos a receber, decorrentes de créditos tributários parcelados, exceto créditos previdenciários.";"Devedora";"Não";"Ativa";"Último";"Permanente";"Não";"Sim";"Sim";"Sim";"Original";
"1";"1";"2";"1";"3";"71";"00";"1.1.2.1.3.71.00";"CRÉDITOS PREVIDENCIÁRIOS PARCELADOS";"Compreende/Registra os valores relativos aos  créditos a receber, decorrentes de parcelamentos de créditos de natureza previdenciária.";"Devedora";"Não";"Ativa";"Último";"Permanente";"Sim";"Sim";"Sim";"Sim";"Original";
"1";"1";"2";"1";"3";"99";"00";"1.1.2.1.3.99.00";"OUTROS CRÉDITOS TRIBUTÁRIOS A RECEBER";"Compreende/Registra os valores relativos aos créditos a receber não classificadas em itens anteriores.";"Devedora";"Não";"Ativa";"Último";"Permanente";"Não";"Sim";"Sim";"Sim";"Original";
"1";"1";"2";"1";"4";"00";"00";"1.1.2.1.4.00.00";"CRÉDITOS TRIBUTÁRIOS A RECEBER - INTER OFSS - ESTADO";"Compreende os valores relativos a créditos a receber oriundos das variações patrimoniais aumentativas tributárias realizáveis em até 12 meses da data das demonstrações. Os tributos são: impostos, taxas, contribuições de melhoria, contribuições e empréstimos compulsórios. Compreende os saldos que serão excluídos nos demonstrativos consolidados do Orçamento Fiscal e da Seguridade Social (OFSS) de entes públicos distintos, resultantes das transações entre o ente e um estado.";"Devedora";"Sim";"Ativa";"Superior";;"Sim";;;;"Original";
"1";"1";"2";"1";"4";"01";"00";"1.1.2.1.4.01.00";"IMPOSTOS";"Compreende os valores relativos aos créditos a receber, decorrentes da cobrança da modalidade de tributo cuja obrigação tem por fato gerador uma situação independente de qualquer atividade estatal específica relativa ao contribuinte.";"Devedora";"Não";"Ativa";"Superior";;"Não";;;;"Original";
"1";"1";"2";"1";"4";"01";"01";"1.1.2.1.4.01.01";"IMPOSTO SOBRE A RENDA E PROVENTOS DE QUALQUER NATUREZA";"Registra os valores relativos a créditos a receber, decorrentes da cobrança do Imposto sobre a Renda e Proventos de Qualquer Natureza retidos na fonte.";"Devedora";"Não";"Ativa";"Último";"Permanente";"Não";"Sim";"Sim";"Sim";"Original";
"1";"1";"2";"1";"4";"01";"02";"1.1.2.1.4.01.02";"IPVA";"Registra os valores relativos a créditos a receber, decorrentes da cobrança do Imposto sobre a Propriedade de Veículos Automotores.";"Devedora";"Não";"Ativa";"Último";"Permanente";"Não";;"Sim";;"Original";
"1";"1";"2";"1";"4";"01";"03";"1.1.2.1.4.01.03";"ITCMD";"Registra os valores relativos a créditos a receber, decorrentes da cobrança do Imposto sobre Transmissão ""Causa Mortis"" e Doação de Bens e Direitos.";"Devedora";"Não";"Ativa";"Último";"Permanente";"Não";;"Sim";;"Original";
"1";"1";"2";"1";"4";"01";"04";"1.1.2.1.4.01.04";"ICMS";"Registra os valores relativos a créditos a receber, decorrentes da cobrança do Imposto sobre Operações Relativas a circulação de Mercadorias e sobre Prestação de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação.";"Devedora";"Não";"Ativa";"Último";"Permanente";"Não";;"Sim";;"Original";
"1";"1";"2";"1";"4";"01";"05";"1.1.2.1.4.01.05";"IPTU";"Registra os valores relativos a créditos a receber, decorrentes da cobrança do Imposto sobre a Propriedade Predial e Territorial Urbana.";"Devedora";"Não";"Ativa";"Último";"Permanente";"Não";;;"Sim";"Original";
"1";"1";"2";"1";"4";"01";"06";"1.1.2.1.4.01.06";"ITBI";"Registra os valores relativos a créditos a receber, decorrentes da cobrança do Imposto sobre Transmissão ""Inter Vivos"" de Bens Imóveis e de Direitos Reais sobre Imóveis";"Devedora";"Não";"Ativa";"Último";"Permanente";"Não";;;"Sim";"Original";
"1";"1";"2";"1";"4";"01";"07";"1.1.2.1.4.01.07";"ISS";"Registra os valores relativos aos créditos a receber, decorrentes do Imposto Sobre Serviços de Qualquer Natureza.";"Devedora";"Não";"Ativa";"Último";"Permanente";"Não";;;"Sim";"Original";
"1";"1";"2";"1";"4";"01";"08";"1.1.2.1.4.01.08";"ITR";"Registra os valores relativos aos créditos a receber, decorrentes do Imposto Sobre a Propriedade Territorial Rural, devidos aos municípios ou ao Distrito Federal devido a convênios firmados com a União, conforme inciso III, parágrafo 4º do artigo 153 da Constituição Federal.";"Devedora";"Não";"Ativa";"Último";"Permanente";"Não";;;"Sim";"Original";
"1";"1";"2";"1";"4";"01";"99";"1.1.2.1.4.01.99";"OUTROS IMPOSTOS A RECEBER";"Registra os valores relativos aos impostos a receber não classificadas em itens anteriores.";"Devedora";"Não";"Ativa";"Último";"Permanente";"Não";"Sim";"Sim";"Sim";"Original";
"1";"1";"2";"1";"4";"02";"00";"1.1.2.1.4.02.00";"TAXAS";"Compreende os valores relativos aos créditos a receber, decorrentes da cobrança da modalidade de tributo que tem como fato gerador o exercício regular do poder de polícia ou a utilização efetiva ou potencial de serviço público específico e divisível, prestado ao contribuinte ou posto a sua disposição.";"Devedora";"Não";"Ativa";"Superior";;"Não";;;;"Original";
"1";"1";"2";"1";"4";"02";"01";"1.1.2.1.4.02.01";"TAXAS PELO EXERCÍCIO DO PODER DE POLÍCIA";"Registra os valores relativos aos créditos a receber, decorrentes da cobrança das taxas pelo exercício do poder de polícia.";"Devedora";"Não";"Ativa";"Último";"Permanente";"Não";"Sim";"Sim";"Sim";"Original";
"1";"1";"2";"1";"4";"02";"02";"1.1.2.1.4.02.02";"TAXAS PELA PRESTAÇÃO DE SERVIÇOS";"Registra os valores relativos aos créditos a receber, decorrentes da cobrança das taxas pela prestação de serviços.";"Devedora";"Não";"Ativa";"Último";"Permanente";"Não";"Sim";"Sim";"Sim";"Original";
"1";"1";"2";"1";"4";"03";"00";"1.1.2.1.4.03.00";"CONTRIBUIÇÕES DE MELHORIA";"Compreende os valores relativos aos créditos a receber, decorrentes da cobrança dos valores decorrentes da contribuição instituída para fazer face ao custo de obras públicas de que decorra valorização imobiliária.";"Devedora";"Não";"Ativa";"Superior";;"Não";;;;"Original";
"1";"1";"2";"1";"4";"03";"01";"1.1.2.1.4.03.01";"CONTRIBUIÇÕES DE MELHORIA";"Registra os valores relativos aos créditos aos créditos a receber, decorrentes da cobrança das contribuições de melhoria.";"Devedora";"Não";"Ativa";"Último";"Permanente";"Não";"Sim";"Sim";"Sim";"Original";
"1";"1";"2";"1";"4";"04";"00";"1.1.2.1.4.04.00";"DEMAIS CONTRIBUIÇÕES";"Compreende os valores relativos aos créditos aos créditos a receber, decorrentes da cobrança das demais contribuições.";"Devedora";"Não";"Ativa";"Superior";;"Não";;;;"Original";
"1";"1";"2";"1";"4";"04";"01";"1.1.2.1.4.04.01";"CONTRIBUIÇÃO PARA O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA";"Registra os valores relativos aos créditos a receber dos Municípios e o Distrito Federal que instituírem contribuição, na forma das respectivas leis, para o custeio do serviço de iluminação pública, conforme artigo 149-A da Constituição Federal de 1988

";"Devedora";"Não";"Ativa";"Último";"Permanente";"Não";;;"Sim";"Original";
"1";"1";"2";"1";"4";"05";"00";"1.1.2.1.4.05.00";"CONTRIBUIÇÕES PREVIDENCIÁRIAS A RECEBER";"Compreende os valores relativos aos créditos a receber, decorrentes das contribuições para o financiamento do regime geral de previdência social.";"Devedora";"Não";"Ativa";"Superior";;"Sim";;;;"Original";
"1";"1";"2";"1";"4";"05";"99";"1.1.2.1.4.05.99";"OUTRAS CONTRIBUIÇÕES PREVIDENCIÁRIAS A RECEBER";"Registra os valores relativos aos créditos a receber, decorrentes das demais contribuições à previdência social.";"Devedora";"Não";"Ativa";"Último";"Permanente";"Não";"Sim";"Sim";"Sim";"Original";
"1";"1";"2";"1";"4";"70";"00";"1.1.2.1.4.70.00";"CRÉDITOS TRIBUTARIOS PARCELADOS";"Compreende/Registra os valores relativos aos créditos aos créditos a receber, decorrentes de créditos tributários parcelados, exceto créditos previdenciários.";"Devedora";"Não";"Ativa";"Último";"Permanente";"Não";"Sim";"Sim";"Sim";"Original";
"1";"1";"2";"1";"4";"71";"00";"1.1.2.1.4.71.00";"CRÉDITOS PREVIDENCIÁRIOS PARCELADOS";"Compreende/Registra os valores relativos aos  créditos a receber, decorrentes de parcelamentos de créditos de natureza previdenciária.";"Devedora";"Não";"Ativa";"Último";"Permanente";"Sim";"Sim";"Sim";"Sim";"Original";
