Codigo;Nome;Tipo
12155023000000;Contribuição Patronal - Servidor Civil - Pensionistas - Dívida Ativa;    S
12155024000000;Contribuição Patronal - Servidor Civil - Pensionistas - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
12155025000000;Contribuição Patronal - Servidor Civil - Pensionistas - Multas;    S
12155026000000;Contribuição Patronal - Servidor Civil - Pensionistas - Juros de Mora;    N
12155027000000;Contribuição Patronal - Servidor Civil - Pensionistas - Dívida Ativa - Multas da Dívida Ativa;    S
12155028000000;Contribuição Patronal - Servidor Civil - Pensionistas - Juros de Mora da Dívida Ativa;    S
12155030000000;Contribuição Patronal Oriunda de Sentenças Judiciais - Servidor Civil Inativo;    S
12155031000000;Contribuição Patronal Oriunda de Sentenças Judiciais - Servidor Civil Inativo - Principal;    S
12155032000000;Contribuição Patronal Oriunda de Sentenças Judiciais - Servidor Civil Inativo - Multas e Juros de Mora;    S
12155033000000;Contribuição Patronal Oriunda de Sentenças Judiciais - Servidor Civil Inativo - Dívida Ativa;    S
12155034000000;Contribuição Patronal Oriunda de Sentenças Judiciais - Servidor Civil Inativo - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
12155035000000;Contribuição Patronal Oriunda de Sentenças Judiciais - Servidor Civil Inativo - Multas;    S
12155036000000;Contribuição Patronal Oriunda de Sentenças Judiciais - Servidor Civil Inativo - Juros de Mora;    N
12155037000000;Contribuição Patronal Oriunda de Sentenças Judiciais - Servidor Civil Inativo - Dívida Ativa - Multas da Dívida Ativa;    S
12155038000000;Contribuição Patronal Oriunda de Sentenças Judiciais - Servidor Civil Inativo - Juros de Mora da Dívida Ativa;    S
12155040000000;Contribuição Patronal  Oriunda de Sentenças Judiciais - Servidor Civil - Pensionistas;    S
12155041000000;Contribuição Patronal  Oriunda de Sentenças Judiciais - Servidor Civil - Pensionistas - Principal;    S
12155042000000;Contribuição Patronal  Oriunda de Sentenças Judiciais - Servidor Civil - Pensionistas - Multas e Juros de Mora;    S
12155043000000;Contribuição Patronal  Oriunda de Sentenças Judiciais - Servidor Civil - Pensionistas - Dívida Ativa;    S
12155044000000;Contribuição Patronal  Oriunda de Sentenças Judiciais - Servidor Civil - Pensionistas - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
12155045000000;Contribuição Patronal  Oriunda de Sentenças Judiciais - Servidor Civil - Pensionistas - Multas;    S
12155046000000;Contribuição Patronal  Oriunda de Sentenças Judiciais - Servidor Civil - Pensionistas - Juros de Mora;    N
12155047000000;Contribuição Patronal  Oriunda de Sentenças Judiciais - Servidor Civil - Pensionistas - Dívida Ativa - Multas da Dívida Ativa;    S
12155048000000;Contribuição Patronal  Oriunda de Sentenças Judiciais - Servidor Civil - Pensionistas - Juros de Mora da Dívida Ativa;    S
12155100000000;Contribuição Patronal - Parcelamentos;    S
12155110000000;Contribuição Patronal - Servidor Civil Ativo - Parcelamentos;    S
12155111000000;Contribuição Patronal - Servidor Civil Ativo - Parcelamentos - Principal;    S
12155112000000;Contribuição Patronal - Servidor Civil Ativo - Parcelamentos - Multas e Juros de Mora;    S
12155113000000;Contribuição Patronal - Servidor Civil Ativo - Parcelamentos - Dívida Ativa;    S
12155114000000;Contribuição Patronal - Servidor Civil Ativo - Parcelamentos - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
12155115000000;Contribuição Patronal - Servidor Civil Ativo - Parcelamentos - Multas;    N
12155116000000;Contribuição Patronal - Servidor Civil Ativo - Parcelamentos - Juros de Mora;    S
12155117000000;Contribuição Patronal - Servidor Civil Ativo - Parcelamentos - Dívida Ativa - Multas da Dívida Ativa;    S
12155118000000;Contribuição Patronal - Servidor Civil Ativo - Parcelamentos - Juros de Mora da Dívida Ativa;    S
12155120000000;Contribuição Patronal - Servidor Civil Inativo - Parcelamentos;    S
12155121000000;Contribuição Patronal - Servidor Civil Inativo - Parcelamentos - Principal;    S
12155122000000;Contribuição Patronal - Servidor Civil Inativo - Parcelamentos - Multas e Juros de Mora;    S
12155123000000;Contribuição Patronal - Servidor Civil Inativo - Parcelamentos - Dívida Ativa;    S
12155124000000;Contribuição Patronal - Servidor Civil Inativo - Parcelamentos - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
12155125000000;Contribuição Patronal - Servidor Civil Inativo - Parcelamentos - Multas;    N
12155126000000;Contribuição Patronal - Servidor Civil Inativo - Parcelamentos - Juros de Mora;    N
12155127000000;Contribuição Patronal - Servidor Civil Inativo - Parcelamentos - Dívida Ativa - Multas da Dívida Ativa;    S
12155128000000;Contribuição Patronal - Servidor Civil Inativo - Parcelamentos - Juros de Mora da Dívida Ativa;    S
12155130000000;Contribuição Patronal - Servidor Civil - Pensionistas - Parcelamentos;    S
12155131000000;Contribuição Patronal - Servidor Civil - Pensionistas - Parcelamentos - Principal;    S
12155132000000;Contribuição Patronal - Servidor Civil - Pensionistas - Parcelamentos - Multas e Juros de Mora;    S
12155133000000;Contribuição Patronal - Servidor Civil - Pensionistas - Parcelamentos - Dívida Ativa;    S
12155134000000;Contribuição Patronal - Servidor Civil - Pensionistas - Parcelamentos - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
12155135000000;Contribuição Patronal - Servidor Civil - Pensionistas - Parcelamentos - Multas;    S
12155136000000;Contribuição Patronal - Servidor Civil - Pensionistas - Parcelamentos - Juros de Mora;    N
12155137000000;Contribuição Patronal - Servidor Civil - Pensionistas - Parcelamentos - Dívida Ativa - Multas da Dívida Ativa;    S
12155138000000;Contribuição Patronal - Servidor Civil - Pensionistas - Parcelamentos - Juros de Mora da Dívida Ativa;    S
12160000000000;Contribuição para Fundos de Assistência Médico-Hospitalar e Social  ;    S
12160300000000;Contribuição para Fundos de Assistência Médica - Servidores Civis;    S
12160310000000;Contribuição para Fundos de Assistência Médica - Servidores Civis;    S
12160311000000;Contribuição para Fundos de Assistência Médica - Servidores Civis - Principal;    S
12160312000000;Contribuição para Fundos de Assistência Médica - Servidores Civis - Multas e Juros de Mora;    S
12160313000000;Contribuição para Fundos de Assistência Médica - Servidores Civis - Dívida Ativa;    S
12160314000000;Contribuição para Fundos de Assistência Médica - Servidores Civis - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    N
12160315000000;Contribuição para Fundos de Assistência Médica - Servidores Civis - Multas;    N
12160316000000;Contribuição para Fundos de Assistência Médica - Servidores Civis - Juros de Mora;    S
12160317000000;Contribuição para Fundos de Assistência Médica - Servidores Civis - Dívida Ativa - Multas da Dívida Ativa;    S
12160318000000;Contribuição para Fundos de Assistência Médica - Servidores Civis - Juros de Mora da Dívida Ativa;    S
12160320000000;Contribuição para Fundos de Assistência Médica - Servidores Civis - Parcelamentos;    S
12160321000000;Contribuição para Fundos de Assistência Médica - Servidores Civis - Parcelamentos - Principal;    S
12160322000000;Contribuição para Fundos de Assistência Médica - Servidores Civis - Parcelamentos - Multas e Juros de Mora;    S
12160323000000;Contribuição para Fundos de Assistência Médica - Servidores Civis - Parcelamentos - Dívida Ativa;    S
12160324000000;Contribuição para Fundos de Assistência Médica - Servidores Civis - Parcelamentos - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
12160325000000;Contribuição para Fundos de Assistência Médica - Servidores Civis - Parcelamentos - Multas;    N
12160326000000;Contribuição para Fundos de Assistência Médica - Servidores Civis - Parcelamentos - Juros de Mora;    S
12160327000000;Contribuição para Fundos de Assistência Médica - Servidores Civis - Parcelamentos - Dívida Ativa - Multas da Dívida Ativa;    S
12160328000000;Contribuição para Fundos de Assistência Médica - Servidores Civis - Parcelamentos - Juros de Mora da Dívida Ativa;    S
12169900000000;Contribuição para Fundos de Assistência Médica - Outros Beneficiários;    S
12169910000000;Contribuição para Fundos de Assistência Médica - Outros Beneficiários;    S
12169911000000;Contribuição para Fundos de Assistência Médica - Outros Beneficiários - Principal;    S
12169912000000;Contribuição para Fundos de Assistência Médica - Outros Beneficiários - Multas e Juros de Mora;    S
12169913000000;Contribuição para Fundos de Assistência Médica - Outros Beneficiários - Dívida Ativa;    S
12169914000000;Contribuição para Fundos de Assistência Médica - Outros Beneficiários - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    N
12169915000000;Contribuição para Fundos de Assistência Médica - Outros Beneficiários - Multas;    S
12169916000000;Contribuição para Fundos de Assistência Médica - Outros Beneficiários - Juros de Mora;    S
12169917000000;Contribuição para Fundos de Assistência Médica - Outros Beneficiários - Dívida Ativa - Multas da Dívida Ativa;    S
12169918000000;Contribuição para Fundos de Assistência Médica - Outros Beneficiários - Juros de Mora da Dívida Ativa;    S
12169920000000;Contribuição para Fundos de Assistência Médica - Outros Beneficiários - Parcelamentos;    S
12169921000000;Contribuição para Fundos de Assistência Médica - Outros Beneficiários - Parcelamentos - Principal;    S
12169922000000;Contribuição para Fundos de Assistência Médica - Outros Beneficiários - Parcelamentos - Multas e Juros de Mora;    S
12169923000000;Contribuição para Fundos de Assistência Médica - Outros Beneficiários - Parcelamentos - Dívida Ativa;    S
12169924000000;Contribuição para Fundos de Assistência Médica - Outros Beneficiários - Parcelamentos - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    N
12169925000000;Contribuição para Fundos de Assistência Médica - Outros Beneficiários - Parcelamentos - Multas;    S
12169926000000;Contribuição para Fundos de Assistência Médica - Outros Beneficiários - Parcelamentos - Juros de Mora;    S
12169927000000;Contribuição para Fundos de Assistência Médica - Outros Beneficiários - Parcelamentos - Dívida Ativa - Multas da Dívida Ativa;    S
12169928000000;Contribuição para Fundos de Assistência Médica - Outros Beneficiários - Parcelamentos - Juros de Mora da Dívida Ativa;    S
12170700000000;Contribuição sobre Loteria de Apostas de Quota Fixa;    S
12170710000000;Contribuição sobre Loteria de Apostas de Quota Fixa;    S
12170711000000;Contribuição sobre Loteria de Apostas de Quota Fixa - Principal;    S
12170712000000;Contribuição sobre Loteria de Apostas de Quota Fixa - Multas e Juros de Mora;    S
12170713000000;Contribuição sobre Loteria de Apostas de Quota Fixa - Dívida Ativa;    N
12170714000000;Contribuição sobre Loteria de Apostas de Quota Fixa - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
12170715000000;Contribuição sobre Loteria de Apostas de Quota Fixa - Multas;    S
12170716000000;Contribuição sobre Loteria de Apostas de Quota Fixa - Juros de Mora;    S
12170717000000;Contribuição sobre Loteria de Apostas de Quota Fixa - Dívida Ativa - Multas da Dívida Ativa;    S
12170718000000;Contribuição sobre Loteria de Apostas de Quota Fixa - Juros de Mora da Dívida Ativa;    S
12170720000000;Contribuição sobre Loteria de Apostas de Quota Fixa - Parcelamentos;    S
12170721000000;Contribuição sobre Loteria de Apostas de Quota Fixa - Parcelamentos - Principal;    S
12170722000000;Contribuição sobre Loteria de Apostas de Quota Fixa - Parcelamentos - Multas e Juros de Mora;    S
12170723000000;Contribuição sobre Loteria de Apostas de Quota Fixa - Parcelamentos - Dívida Ativa;    N
12170724000000;Contribuição sobre Loteria de Apostas de Quota Fixa - Parcelamentos - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
12170725000000;Contribuição sobre Loteria de Apostas de Quota Fixa - Parcelamentos - Multas;    S
12170726000000;Contribuição sobre Loteria de Apostas de Quota Fixa - Parcelamentos - Juros de Mora;    S
12170727000000;Contribuição sobre Loteria de Apostas de Quota Fixa - Parcelamentos - Dívida Ativa - Multas da Dívida Ativa;    S
12170728000000;Contribuição sobre Loteria de Apostas de Quota Fixa - Parcelamentos - Juros de Mora da Dívida Ativa;    S
12195000000000;Outras Contribuições Previdenciárias;    S
12195010000000;Contribuições Previdenciárias de Benefícios Mantidos pelo Tesouro;    S
12195011000000;Contribuições Previdenciárias de Benefícios Mantidos pelo Tesouro - Principal;    S
12195012000000;Contribuições Previdenciárias de Benefícios Mantidos pelo Tesouro - Multas e Juros de Mora;    N
12195013000000;Contribuições Previdenciárias de Benefícios Mantidos pelo Tesouro - Dívida Ativa;    N
12195014000000;Contribuições Previdenciárias de Benefícios Mantidos pelo Tesouro - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    N
12195015000000;Contribuições Previdenciárias de Benefícios Mantidos pelo Tesouro - Multas;    S
12195016000000;Contribuições Previdenciárias de Benefícios Mantidos pelo Tesouro - Juros de Mora;    S
12195017000000;Contribuições Previdenciárias de Benefícios Mantidos pelo Tesouro - Dívida Ativa - Multas da Dívida Ativa;    S
12195018000000;Contribuições Previdenciárias de Benefícios Mantidos pelo Tesouro - Juros de Mora da Dívida Ativa;    S
12195090000000;Demais Contribuições Previdenciárias;    S
12195091000000;Demais Contribuições Previdenciárias - Principal;    S
12195092000000;Demais Contribuições Previdenciárias - Multas e Juros de Mora;    S
12195093000000;Demais Contribuições Previdenciárias - Dívida Ativa;    S
12195094000000;Demais Contribuições Previdenciárias - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    N
12195095000000;Demais Contribuições Previdenciárias - Multas;    S
12195096000000;Demais Contribuições Previdenciárias - Juros de Mora;    S
12195097000000;Demais Contribuições Previdenciárias - Dívida Ativa - Multas da Dívida Ativa;    S
12195098000000;Demais Contribuições Previdenciárias - Juros de Mora da Dívida Ativa;    S
12400000000000;Contribuição para o Custeio do Serviço de Iluminação Pública;    S
12410000000000;Contribuição para o Custeio do Serviço de Iluminação Pública;    S
12415000000000;Contribuição para o Custeio do Serviço de Iluminação Pública;    S
12415001000000;Contribuição para o Custeio do Serviço de Iluminação Pública - Principal;    S
12415002000000;Contribuição para o Custeio do Serviço de Iluminação Pública - Multas e Juros de Mora;    N
12415003000000;Contribuição para o Custeio do Serviço de Iluminação Pública - Dívida Ativa;    S
12415004000000;Contribuição para o Custeio do Serviço de Iluminação Pública - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
